params/policy_kwargs,params/device,rollout/ep_len_mean,params/rollout_buffer_kwargs,params/_init_setup_model,mean_reward,time/iterations,params/stats_window_size,params/max_grad_norm,params/verbose,params/clip_range,params/normalize_advantage,params/seed,time/total_timesteps,params/rollout_buffer_class,params/policy,params/clip_range_vf,rollout/ep_rew_mean,params/use_sde,time/time_elapsed,params/vf_coef,time/fps,params/gamma,params/batch_size,params/n_steps,params/sde_sample_freq,params/gae_lambda,params/learning_rate,params/n_epochs,params/ent_coef,train/loss,train/value_loss,train/policy_gradient_loss,train/n_updates,train/learning_rate,train/approx_kl,train/entropy_loss,train/clip_fraction,train/clip_range,train/explained_variance,eval/mean_reward,eval/mean_ep_length
,,15.0,,,1.4108794,192,,,,,,,144000,,,,1.3792060000000002,,9713,,14,,,,,,,,,-0.047864384949207306,0.035260818401972455,-0.022346105587730817,5730,9.641875000000001e-05,0.013081157,-0.976822030544281,0.15946666547097266,0.2,0.12029725313186646,,
,,15.0,,,1.3281506,193,,,,,,,144750,,,,1.33388835,,9763,,14,,,,,,,,,0.0006343871355056763,0.16012376149495441,-0.02733156699863161,5760,9.640000000000001e-05,0.015867015,-0.9525543848673502,0.10826666578650475,0.2,-0.04357326030731201,,
,,,,,1.4353534,,,,,,,,145000,,,,,,,,,,,,,,,,,-0.030484478920698166,0.08833807483315467,-0.026226469179470507,5790,9.638125000000002e-05,0.014598134,-0.9489783803621928,0.16053333304201564,0.2,0.03164267539978027,1.5842856645584107,15.0
,,15.05,,,,194,,,,,,,145500,,,,1.46054566,,9818,,14,,,,,,,,,,,,,,,,,,,,
,,15.05,,,1.5079772,195,,,,,,,146250,,,,1.4495633300000004,,9868,,14,,,,,,,,,-0.05212053284049034,0.024396719038486482,-0.019463359191015193,5820,9.63625e-05,0.011554306,-0.9828524669011434,0.1197333334867532,0.2,0.15714162588119507,,
,,15.0,,,1.3762143,196,,,,,,,147000,,,,1.3983897800000002,,9918,,14,,,,,,,,,-0.02614481747150421,0.10636206741134326,-0.0306021008297801,5850,9.634375000000001e-05,0.01546609,-0.9802930414676666,0.1761333337596928,0.2,0.0008513331413269043,,
,,15.0,,,1.3570137,197,,,,,,,147750,,,,1.3835882800000001,,9968,,14,,,,,,,,,-0.03766156733036041,0.07461425065994262,-0.02806947357081291,5880,9.6325e-05,0.01373356,-0.9529819866021474,0.16799999883708855,0.2,0.07149893045425415,,
,,15.0,,,1.409006,198,,,,,,,148500,,,,1.4309670099999996,,10018,,14,,,,,,,,,-0.03581887111067772,0.07908054192860921,-0.02518173138078096,5910,9.630625e-05,0.010204325,-0.9630608181158702,0.09471111134625972,0.2,0.05588036775588989,,
,,15.0,,,1.4971362,199,,,,,,,149250,,,,1.4782128999999997,,10067,,14,,,,,,,,,-0.056227780878543854,0.03128406293690204,-0.024839544234818097,5940,9.62875e-05,0.013613276,-0.9481356998284658,0.16533333354940016,0.2,-0.015338540077209473,,
,,,,,1.4412001,,,,,,,,150000,,,,,,,,,,,,,,,,,-0.02479264885187149,0.08941219771901766,-0.024842995805210558,5970,9.626875e-05,0.011944209,-0.9289245287577311,0.14937777762922147,0.2,0.02374190092086792,1.5956677198410034,15.0
,,15.0,,,,200,,,,,,,150000,,,,1.41236472,,10122,,14,,,,,,,,,,,,,,,,,,,,
,,15.05,,,1.4056102,201,,,,,,,150750,,,,1.40278572,,10172,,14,,,,,,,,,-0.010360527783632278,0.12263749192158381,-0.02317401247084554,6000,9.625000000000001e-05,0.008521878,-0.9298079947630564,0.10853333413445701,0.2,0.06074327230453491,,
,,15.05,,,1.3958087,202,,,,,,,151500,,,,1.38978167,,10222,,14,,,,,,,,,-0.03172154352068901,0.07890804534157117,-0.025408988373188515,6030,9.623125000000001e-05,0.012785378,-0.8943344354629517,0.12226666680847605,0.2,-0.09086310863494873,,
,,15.0,,,1.3019482,203,,,,,,,152250,,,,1.3443745299999998,,10272,,14,,,,,,,,,-0.015132013708353043,0.12131960342327754,-0.027478520855762894,6060,9.621250000000001e-05,0.014535781,-0.879778281847636,0.14640000122599303,0.2,-0.00406038761138916,,
,,15.0,,,1.3887117,204,,,,,,,153000,,,,1.3507199999999997,,10322,,14,,,,,,,,,-0.005032800137996674,0.1347634511689345,-0.02358916501922327,6090,9.619375e-05,0.01342974,-0.9060571491718292,0.13577777721608678,0.2,0.053658246994018555,,
,,15.0,,,1.4140139,205,,,,,,,153750,,,,1.3942772000000003,,10371,,14,,,,,,,,,-0.015540312975645065,0.11774253050486247,-0.026022647176124163,6120,9.6175e-05,0.013701202,-0.8784188290437063,0.1310666665279617,0.2,-0.0753931999206543,,
,,15.0,,,1.3719791,206,,,,,,,154500,,,,1.44447745,,10421,,14,,,,,,,,,-0.030408639460802078,0.07917486851414045,-0.025266978588524374,6150,9.615625e-05,0.012075178,-0.8987949828306834,0.12226666745264084,0.2,-0.024936437606811523,,
,,,,,1.5153443,,,,,,,,155000,,,,,,,,,,,,,,,,,-0.0409727618098259,0.048739966750144956,-0.023256282086877356,6180,9.61375e-05,0.010491401,-0.884765605131785,0.10977777743246406,0.2,0.07749837636947632,1.607949471473694,15.0
,,15.05,,,,207,,,,,,,155250,,,,1.4733446700000001,,10476,,14,,,,,,,,,,,,,,,,,,,,
,,15.05,,,1.4181403,208,,,,,,,156000,,,,1.4319627300000002,,10527,,14,,,,,,,,,-0.03388652577996254,0.06270122205217679,-0.023509494477055113,6210,9.611875e-05,0.0102106035,-0.9203805168469746,0.11933333338238299,0.2,0.0428166389465332,,
,,15.0,,,1.3691568,209,,,,,,,156750,,,,1.4340812600000004,,10576,,14,,,,,,,,,-0.02837546169757843,0.0845521904528141,-0.024027648057695455,6240,9.61e-05,0.012794192,-0.9034531970818838,0.13053333250184854,0.2,0.00494229793548584,,
,,15.0,,,1.5160806,210,,,,,,,157500,,,,1.4738945300000004,,10626,,14,,,,,,,,,-0.029277509078383446,0.05672799808283647,-0.018757556146052203,6270,9.608125000000001e-05,0.010198768,-0.897092749675115,0.10008888851540784,0.2,0.12891024351119995,,
,,15.0,,,1.4904964,211,,,,,,,158250,,,,1.42321191,,10676,,14,,,,,,,,,-0.047731928527355194,0.04632567738493284,-0.025396096194302675,6300,9.606250000000001e-05,0.018292166,-0.8980115234851838,0.1211111107065032,0.2,0.038705289363861084,,
,,15.0,,,1.3690476,212,,,,,,,159000,,,,1.44244685,,10726,,14,,,,,,,,,-0.01630358397960663,0.11091237366199494,-0.026205988122647014,6330,9.604375000000001e-05,0.015688766,-0.8805507381757101,0.12817777842283248,0.2,-0.0003685951232910156,,
,,15.0,,,1.4749918,213,,,,,,,159750,,,,1.4697085600000002,,10776,,14,,,,,,,,,-0.05050104856491089,0.029844653544326624,-0.022133114144143946,6360,9.6025e-05,0.013846759,-0.9018010437488556,0.1307555558315168,0.2,0.10779714584350586,,
,,,,,1.4726223,,,,,,,,160000,,,,,,,,,,,,,,,,,-0.03564654290676117,0.07121083761254947,-0.02614062711275699,6390,9.600625e-05,0.016756365,-0.8859594523906708,0.150133334309794,0.2,0.061264097690582275,1.6038209199905396,15.0
,,15.05,,,,214,,,,,,,160500,,,,1.4537961400000001,,10831,,14,,,,,,,,,,,,,,,,,,,,
,,15.05,,,1.4798337,215,,,,,,,161250,,,,1.4697229599999997,,10881,,14,,,,,,,,,-0.0367010124027729,0.059701458116372425,-0.021455723175323686,6420,9.59875e-05,0.01176489,-0.8899552325407664,0.16004444478700558,0.2,-0.06632709503173828,,
,,15.0,,,1.458223,216,,,,,,,162000,,,,1.4994035899999993,,10931,,14,,,,,,,,,-0.040826842188835144,0.06163775064051151,-0.024573093498746583,6450,9.596875e-05,0.010690358,-0.9085760533809661,0.17902222111200292,0.2,0.12200522422790527,,
,,15.0,,,1.5561279,217,,,,,,,162750,,,,1.4185168799999999,,10980,,14,,,,,,,,,-0.0632210522890091,0.02443635867287715,-0.027793871708648926,6480,9.595e-05,0.025473012,-0.9195343812306722,0.15920000026623407,0.2,-0.08377993106842041,,
,,15.0,,,1.2415879,218,,,,,,,163500,,,,1.39401407,,11030,,14,,,,,,,,,0.010866306722164154,0.17030699749787648,-0.02289273102099283,6510,9.593125e-05,0.011270952,-0.8926888386408488,0.08253333338846763,0.2,0.012594282627105713,,
,,15.0,,,1.4680488,219,,,,,,,164250,,,,1.43597061,,11080,,14,,,,,,,,,-0.034233223646879196,0.06575159542262554,-0.020530534310618263,6540,9.591250000000001e-05,0.011660918,-0.9049932559331259,0.13995555432823797,0.2,0.015265464782714844,,
,,,,,1.3791606,,,,,,,,165000,,,,,,,,,,,,,,,,,-0.011847957968711853,0.11150460541248322,-0.021361880865010126,6570,9.589375000000001e-05,0.011676419,-0.9070176482200623,0.12035555511247367,0.2,-0.00432741641998291,1.5905856370925904,15.0
,,15.0,,,,220,,,,,,,165000,,,,1.3920374699999996,,11135,,14,,,,,,,,,,,,,,,,,,,,
,,15.05,,,1.4227916,221,,,,,,,165750,,,,1.3647129300000003,,11185,,14,,,,,,,,,-0.030720967799425125,0.08706120426456133,-0.02703535249724777,6600,9.587500000000001e-05,0.012721931,-0.9198878506819407,0.11097777782318492,0.2,0.04157888889312744,,
,,15.05,,,1.3318301,222,,,,,,,166500,,,,1.3124153900000002,,11235,,14,,,,,,,,,-0.019968055188655853,0.10955712348222732,-0.025418722737042466,6630,9.585625e-05,0.012084808,-0.9179724872112274,0.1215111119672656,0.2,-0.03534364700317383,,
,,15.0,,,1.3285317,223,,,,,,,167250,,,,1.3432587700000005,,11285,,14,,,,,,,,,-0.013612255454063416,0.14314314126968383,-0.03248394980500961,6660,9.58375e-05,0.021379638,-0.922161877155304,0.13657777844928204,0.2,0.015101313591003418,,
,,15.0,,,1.3955567,224,,,,,,,168000,,,,1.4361535699999999,,11335,,14,,,,,,,,,-0.020152706652879715,0.10699790467818578,-0.02488943280542474,6690,9.581875e-05,0.010906452,-0.9267146209875743,0.13826666694755355,0.2,0.03885507583618164,,
,,15.0,,,1.4780899,225,,,,,,,168750,,,,1.42478963,,11384,,14,,,,,,,,,-0.03512711077928543,0.06649794640640418,-0.02338660063405212,6720,9.58e-05,0.019895395,-0.9579575896263123,0.187999999950019,0.2,0.03497403860092163,,
,,15.0,,,1.3510861,226,,,,,,,169500,,,,1.3822715699999997,,11434,,14,,,,,,,,,-0.025287307798862457,0.09442136809229851,-0.02547963400187179,6750,9.578125e-05,0.01088319,-0.9118400772412618,0.11333333388902248,0.2,0.0458638072013855,,
,,,,,1.3965051,,,,,,,,170000,,,,,,,,,,,,,,,,,-0.028763823211193085,0.08598240613937377,-0.02374691557054304,6780,9.57625e-05,0.009933837,-0.9244861821333568,0.12146666788806518,0.2,0.026714980602264404,1.591800594329834,15.0
,,15.05,,,,227,,,,,,,170250,,,,1.37100222,,11489,,14,,,,,,,,,,,,,,,,,,,,
,,15.05,,,1.4105849,228,,,,,,,171000,,,,1.3476865800000002,,11539,,14,,,,,,,,,-0.018153585493564606,0.10874459246794382,-0.023326869225957333,6810,9.574375e-05,0.012147878,-0.9176399072011312,0.1289777772889162,0.2,-0.0006977319717407227,,
,,15.0,,,1.2772285,229,,,,,,,171750,,,,1.3354447499999997,,11589,,14,,,,,,,,,-0.01826963946223259,0.11189342364668846,-0.024164484403654936,6840,9.572500000000001e-05,0.009509228,-0.9154399394989013,0.11897777727184196,0.2,-0.07914149761199951,,
,,15.0,,,1.3041887,230,,,,,,,172500,,,,1.38252403,,11639,,14,,,,,,,,,-0.016016695648431778,0.10617887054880461,-0.021919753932290634,6870,9.570625000000001e-05,0.009721584,-0.9356032967567444,0.08444444419971357,0.2,-0.0056847333908081055,,
,,15.0,,,1.5087537,231,,,,,,,173250,,,,1.35583219,,11689,,14,,,,,,,,,-0.02987762540578842,0.07369040275613467,-0.023636230639513166,6900,9.568750000000002e-05,0.009809567,-0.9490971148014069,0.19453333366351824,0.2,0.061814844608306885,,
,,15.0,,,1.2113701,232,,,,,,,174000,,,,1.31739204,,11739,,14,,,,,,,,,-0.02093029022216797,0.11390099823474883,-0.026847269660669075,6930,9.566875e-05,0.013231475,-0.9595604439576467,0.13902222245621185,0.2,0.020894289016723633,,
,,15.0,,,1.3982064,233,,,,,,,174750,,,,1.40278403,,11789,,14,,,,,,,,,-0.03273461386561394,0.09972942372163136,-0.02940924895974911,6960,9.565000000000001e-05,0.012815274,-0.9507867813110351,0.12946666720478486,0.2,0.044099390506744385,,
,,,,,1.465713,,,,,,,,175000,,,,,,,,,,,,,,,,,-0.04795593023300171,0.04751121203104655,-0.022307982257287997,6990,9.563125e-05,0.0143056605,-0.9402091026306152,0.11951111140660942,0.2,-0.06422317028045654,1.585664200782776,15.0
,,15.05,,,,234,,,,,,,175500,,,,1.45336524,,11843,,14,,,,,,,,,,,,,,,,,,,,
,,15.05,,,1.4224738,235,,,,,,,176250,,,,1.4050832300000002,,11893,,14,,,,,,,,,-0.032633766531944275,0.06838592737913132,-0.020620117404518842,7020,9.56125e-05,0.01124909,-0.9643191556135814,0.09617777845511834,0.2,-0.022374868392944336,,
,,15.0,,,1.3844043,236,,,,,,,177000,,,,1.40491904,,11943,,14,,,,,,,,,-0.04126089811325073,0.07401875058809916,-0.02639104710020539,7050,9.559375e-05,0.0142474165,-0.9750964979330699,0.11724444397259504,0.2,-0.016360163688659668,,
,,15.0,,,1.4446831,237,,,,,,,177750,,,,1.4350241400000001,,11993,,14,,,,,,,,,-0.04635847732424736,0.05181363075971603,-0.023792675162282666,7080,9.5575e-05,0.015891932,-0.9897281924883524,0.15640000126635034,0.2,0.09119468927383423,,
,,15.0,,,1.4059395,238,,,,,,,178500,,,,1.3940674600000003,,12043,,14,,,,,,,,,-0.04649368301033974,0.0561374444514513,-0.025809246926402865,7110,9.555625000000001e-05,0.012744733,-0.9761688947677613,0.15177777681965382,0.2,0.07403665781021118,,
,,15.0,,,1.360209,239,,,,,,,179250,,,,1.3913306599999995,,12093,,14,,,,,,,,,-0.029260702431201935,0.09084569215774536,-0.0240593007816105,7140,9.553750000000001e-05,0.011010368,-0.998259303967158,0.10404444569721819,0.2,0.05989295244216919,,
,,,,,1.3809696,,,,,,,,180000,,,,,,,,,,,,,,,,,-0.045551277697086334,0.056556900839010875,-0.025220665185412137,7170,9.551875000000001e-05,0.011495413,-0.975667667388916,0.1048444448504597,0.2,0.017471611499786377,1.583940029144287,15.0
,,15.0,,,,240,,,,,,,180000,,,,1.3658173900000006,,12148,,14,,,,,,,,,,,,,,,,,,,,
,,15.05,,,1.3339542,241,,,,,,,180750,,,,1.3836598600000005,,12197,,14,,,,,,,,,-0.014595232903957367,0.12972638582189877,-0.028557934898903806,7200,9.55e-05,0.01496594,-0.9729081432024638,0.1488888905228426,0.2,0.02124011516571045,,
,,15.05,,,1.4744896,242,,,,,,,181500,,,,1.4210632199999997,,12247,,14,,,,,,,,,-0.04231218248605728,0.06575044492880504,-0.027205330296357508,7230,9.548125e-05,0.013525908,-0.9632398168245951,0.16351111174250643,0.2,0.0978441834449768,,
,,15.0,,,1.3934431,243,,,,,,,182250,,,,1.4456029899999998,,12297,,14,,,,,,,,,-0.0406811460852623,0.06942606096466382,-0.026172962160284346,7260,9.54625e-05,0.014280841,-0.9624922593434652,0.13195555590403577,0.2,0.045449674129486084,,
,,15.0,,,1.5014825,244,,,,,,,183000,,,,1.44817965,,12347,,14,,,,,,,,,-0.04033808782696724,0.044659777606527014,-0.02226530484950377,7290,9.544375e-05,0.012296559,-0.9671927511692047,0.19982222355902196,0.2,0.05656707286834717,,
,,15.0,,,1.3907232,245,,,,,,,183750,,,,1.38034488,,12397,,14,,,,,,,,,-0.018833331763744354,0.10488923639059067,-0.02405377319320623,7320,9.5425e-05,0.012218963,-0.9409014721711476,0.11626666703571877,0.2,0.008699893951416016,,
,,15.0,,,1.344621,246,,,,,,,184500,,,,1.37451302,,12447,,14,,,,,,,,,-0.010732069611549377,0.12755104924241703,-0.02630759845595391,7350,9.540625e-05,0.017981555,-0.9452040433883667,0.15542222340591252,0.2,0.019454360008239746,,
,,,,,1.4415565,,,,,,,,185000,,,,,,,,,,,,,,,,,-0.04460088536143303,0.07246501967310906,-0.0276136894243459,7380,9.538750000000001e-05,0.01264763,-0.9346823930740357,0.13751111077144743,0.2,-0.04895150661468506,1.572953987121582,15.0
,,15.05,,,,247,,,,,,,185250,,,,1.4345366099999999,,12502,,14,,,,,,,,,,,,,,,,,,,,
,,15.05,,,1.4531245,248,,,,,,,186000,,,,1.4612792300000004,,12552,,14,,,,,,,,,-0.04843001067638397,0.0394802812486887,-0.023595793277790978,7410,9.536875000000001e-05,0.015709583,-0.9285933633645376,0.20417777745363613,0.2,0.014065444469451904,,
,,15.0,,,1.4291115,249,,,,,,,186750,,,,1.4208013800000001,,12602,,14,,,,,,,,,-0.047260165214538574,0.055968991170326866,-0.027760482959614863,7440,9.535000000000001e-05,0.017543137,-0.9291615009307861,0.15835555532636741,0.2,-0.011838316917419434,,
,,15.0,,,1.3121806,250,,,,,,,187500,,,,1.3626858699999993,,12652,,14,,,,,,,,,-0.03988471254706383,0.06625099256634712,-0.02474351132118867,7470,9.533125e-05,0.01244192,-0.9415066480636597,0.1157777783771356,0.2,-0.03215587139129639,,
,,15.0,,,1.4169867,251,,,,,,,188250,,,,1.35707202,,12702,,14,,,,,,,,,-0.022394251078367233,0.10868301515777906,-0.026610841433114037,7500,9.53125e-05,0.013708254,-0.9402156372865041,0.10564444597500065,0.2,0.026535391807556152,,
,,15.0,,,1.411821,252,,,,,,,189000,,,,1.4215325299999997,,12752,,14,,,,,,,,,-0.03662749379873276,0.07863583440581957,-0.026622322214270626,7530,9.529375e-05,0.013864636,-0.9555077373981475,0.13333333395421504,0.2,0.1061791181564331,,
,,15.0,,,1.3304329,253,,,,,,,189750,,,,1.3580643899999996,,12802,,14,,,,,,,,,-0.03643851354718208,0.07286763240893682,-0.025175346152939742,7560,9.5275e-05,0.015082722,-0.9334304928779602,0.0953777786033849,0.2,0.05031675100326538,,
,,,,,1.3901124,,,,,,,,190000,,,,,,,,,,,,,,,,,0.025724224746227264,0.20599522044261295,-0.02542359535374367,7590,9.525625e-05,0.013590465,-0.9407576700051625,0.11519999848678708,0.2,-0.021264195442199707,1.6088195085525512,15.0
,,15.05,,,,254,,,,,,,190500,,,,1.3403962200000001,,12856,,14,,,,,,,,,,,,,,,,,,,,
,,15.05,,,1.3741691,255,,,,,,,191250,,,,1.4148052600000003,,12907,,14,,,,,,,,,-0.01728048175573349,0.10476539259155591,-0.025284581239831995,7620,9.52375e-05,0.012819067,-0.9076849381128947,0.20928889100129405,0.2,-0.013159632682800293,,
,,15.0,,,1.4565189,256,,,,,,,192000,,,,1.4481635599999998,,12956,,14,,,,,,,,,-0.02804606407880783,0.08427387624979019,-0.02223821604173217,7650,9.521875000000001e-05,0.016438663,-0.934376742442449,0.09413333329527328,0.2,0.01993352174758911,,
,,15.0,,,1.4331151,257,,,,,,,192750,,,,1.4410632499999998,,13006,,14,,,,,,,,,-0.045686788856983185,0.04497574456036091,-0.02233388464831124,7680,9.520000000000001e-05,0.01036777,-0.9262136042118072,0.10542222168296575,0.2,0.10437971353530884,,
,,15.0,,,1.4474181,258,,,,,,,193500,,,,1.45370054,,13056,,14,,,,,,,,,-0.040235672146081924,0.06826557219028473,-0.026241290975299945,7710,9.518125000000001e-05,0.008779967,-0.9188504755496979,0.12715555624260258,0.2,-0.01906144618988037,,
,,15.0,,,1.4870158,259,,,,,,,194250,,,,1.4565815600000003,,13106,,14,,,,,,,,,-0.0507185235619545,0.03696596051255862,-0.023751852495864867,7740,9.51625e-05,0.012460546,-0.9378164768218994,0.13239999919508894,0.2,0.07494688034057617,,
,,,,,1.4473991,,,,,,,,195000,,,,,,,,,,,,,,,,,-0.019663460552692413,0.09685881758729617,-0.02270377108661664,7770,9.514375e-05,0.011549128,-0.9146258294582367,0.09977777833119035,0.2,0.0404813289642334,1.5766688346862794,15.0
,,15.0,,,,260,,,,,,,195000,,,,1.4234198800000002,,13161,,14,,,,,,,,,,,,,,,,,,,,
,,15.05,,,1.4168319,261,,,,,,,195750,,,,1.42390275,,13211,,14,,,,,,,,,-0.038107793778181076,0.07330409983793894,-0.029532484522751635,7800,9.5125e-05,0.024261773,-0.931685600678126,0.19199999952688812,0.2,0.01759052276611328,,
,,15.05,,,1.3646103,262,,,,,,,196500,,,,1.39946318,,13261,,14,,,,,,,,,-0.03377503156661987,0.08104192639390627,-0.024595722308061604,7830,9.510625e-05,0.010279373,-0.9428699394067128,0.1466666666790843,0.2,0.0007402896881103516,,
,,15.0,,,1.451635,263,,,,,,,197250,,,,1.42191172,,13311,,14,,,,,,,,,-0.03677648678421974,0.07503454908728599,-0.02563658342337649,7860,9.50875e-05,0.013076041,-0.9435839255650839,0.13826666728127748,0.2,0.038373589515686035,,
,,15.0,,,1.4397507,264,,,,,,,198000,,,,1.4402589499999998,,13361,,14,,,,,,,,,-0.02679605782032013,0.08798770134647688,-0.02443714459738177,7890,9.506875e-05,0.01592168,-0.9505762914816539,0.11355555489038428,0.2,-0.0186234712600708,,
,,15.0,,,1.3840579,265,,,,,,,198750,,,,1.4406067100000002,,13411,,14,,,,,,,,,-0.03738615661859512,0.08092827772100766,-0.030602058388603245,7920,9.505e-05,0.021734731,-0.9512264827887217,0.15182222221046687,0.2,0.05167186260223389,,
,,15.0,,,1.511624,266,,,,,,,199500,,,,1.4316274100000002,,13461,,14,,,,,,,,,-0.0507233664393425,0.04762390665709972,-0.025891734708897354,7950,9.503125000000001e-05,0.011662507,-0.9425253053506215,0.12893333359776685,0.2,0.10207808017730713,,
,,,,,1.3860761,,,,,,,,200000,,,,,,,,,,,,,,,,,-0.03420276939868927,0.08467639237642288,-0.028366264957748355,7980,9.501250000000001e-05,0.013954149,-0.9517692744731903,0.13657777768870194,0.2,-0.024670124053955078,1.5824617147445679,15.0
,,15.05,,,,267,,,,,,,200250,,,,1.4223489200000003,,13516,,14,,,,,,,,,,,,,,,,,,,,
,,15.05,,,1.4642528,268,,,,,,,201000,,,,1.4949144699999999,,13566,,14,,,,,,,,,-0.04662129282951355,0.04848280424873034,-0.02326907143234793,8010,9.499375e-05,0.012187808,-0.9302270571390788,0.12404444466034571,0.2,0.028680920600891113,,
,,15.0,,,1.5730846,269,,,,,,,201750,,,,1.46412306,,13616,,14,,,,,,,,,-0.07896947115659714,0.0038421955852148432,-0.026887006066799064,8040,9.4975e-05,0.026925959,-0.9510471920172373,0.12924444469002386,0.2,0.5211367607116699,,
,,15.0,,,1.3298743,270,,,,,,,202500,,,,1.3717427999999998,,13665,,14,,,,,,,,,-0.007556416094303131,0.15505979508161544,-0.03315149294286966,8070,9.495625e-05,0.034756705,-0.9586723526318868,0.19337777843077977,0.2,-0.03570067882537842,,
,,15.0,,,1.3497626,271,,,,,,,203250,,,,1.3596440899999995,,13715,,14,,,,,,,,,-0.03836209326982498,0.07735625207424164,-0.026080453363681855,8100,9.49375e-05,0.0111108525,-0.957792733112971,0.12697777869179844,0.2,-0.016640186309814453,,
,,15.0,,,1.3362181,272,,,,,,,204000,,,,1.3186673999999998,,13765,,14,,,,,,,,,-0.018262695521116257,0.1194422870874405,-0.028281181975340262,8130,9.491875e-05,0.015330544,-0.9688231448332468,0.1444000001065433,0.2,0.011732041835784912,,
,,15.0,,,1.3013273,273,,,,,,,204750,,,,1.3377193799999998,,13815,,14,,,,,,,,,-0.02173018455505371,0.12836797510584194,-0.03243231349026576,8160,9.49e-05,0.01279699,-0.9287861088911692,0.14062222314532846,0.2,0.04512578248977661,,
,,,,,1.3692163,,,,,,,,205000,,,,,,,,,,,,,,,,,-0.038484279066324234,0.07757411698500315,-0.02615047335531564,8190,9.488125e-05,0.011185514,-0.924428129196167,0.13755555471871048,0.2,0.012705445289611816,1.5708126544952392,15.0
,,15.05,,,,274,,,,,,,205500,,,,1.3820735900000003,,13870,,14,,,,,,,,,,,,,,,,,,,,
,,15.05,,,1.4354717,275,,,,,,,206250,,,,1.4158047500000004,,13920,,14,,,,,,,,,-0.03279033303260803,0.08830497562885284,-0.025958548683880048,8220,9.486250000000001e-05,0.012045659,-0.9290201961994171,0.1815111127293979,0.2,0.007931232452392578,,
,,15.0,,,1.4134927,276,,,,,,,207000,,,,1.4147515900000003,,13970,,14,,,,,,,,,-0.04476968199014664,0.06480232713123163,-0.02682577466516657,8250,9.484375000000001e-05,0.012276983,-0.9256923695405325,0.12986666701423624,0.2,-0.1351609230041504,,
,,15.0,,,1.3418665,277,,,,,,,207750,,,,1.3560195499999999,,14020,,14,,,,,,,,,-0.025910016149282455,0.0979732225338618,-0.0275502181874795,8280,9.4825e-05,0.013461875,-0.9316415886084238,0.15706666746797662,0.2,0.04348337650299072,,
,,15.0,,,1.3372597,278,,,,,,,208500,,,,1.2708555300000002,,14070,,14,,,,,,,,,-0.013507138937711716,0.1315208598971367,-0.03066356306330616,8310,9.480625000000002e-05,0.0154388305,-0.9200806637605031,0.15079999899802107,0.2,-0.04032313823699951,,
,,15.0,,,1.2820888,279,,,,,,,209250,,,,1.3506835000000001,,14120,,14,,,,,,,,,0.00263340026140213,0.17227334082126616,-0.027875046331125,8340,9.478750000000001e-05,0.011944883,-0.9196507652600606,0.10622222111560405,0.2,-0.01381385326385498,,
,,,,,1.4580331,,,,,,,,210000,,,,,,,,,,,,,,,,,-0.046749651432037354,0.049889779463410375,-0.024760085953027065,8370,9.476875e-05,0.014373408,-0.8684511959552765,0.16528888791023444,0.2,0.0504230260848999,1.6031647205352784,15.0
,,15.0,,,,280,,,,,,,210000,,,,1.43991905,,14175,,14,,,,,,,,,,,,,,,,,,,,
,,15.05,,,1.4036417,281,,,,,,,210750,,,,1.4169842999999998,,14225,,14,,,,,,,,,-0.022463127970695496,0.0912749340136846,-0.02287628438075385,8400,9.475e-05,0.011231834,-0.9048177023728688,0.12884444456237057,0.2,0.012691795825958252,,
,,15.05,,,1.435305,282,,,,,,,211500,,,,1.37413583,,14275,,14,,,,,,,,,-0.04292689263820648,0.060913505405187605,-0.025297819988729663,8430,9.473125e-05,0.012774147,-0.9131574889024099,0.12866666515668232,0.2,0.04277181625366211,,
,,15.0,,,1.3285252,283,,,,,,,212250,,,,1.38533228,,14325,,14,,,,,,,,,-0.020802952349185944,0.12467439472675323,-0.02908859437877934,8460,9.47125e-05,0.013038886,-0.8832310855388641,0.1056444446866711,0.2,0.008712470531463623,,
,,15.0,,,1.4333795,284,,,,,,,213000,,,,1.4330827499999998,,14375,,14,,,,,,,,,-0.03719885274767876,0.07043604354063669,-0.025101196069844713,8490,9.469375000000001e-05,0.017338302,-0.8837860425313314,0.12911111114857096,0.2,0.09083682298660278,,
,,15.0,,,1.4130435,285,,,,,,,213750,,,,1.4345995299999998,,14425,,14,,,,,,,,,-0.036331143230199814,0.08124288196365038,-0.030846356044999426,8520,9.467500000000001e-05,0.021939335,-0.8697058141231537,0.1799555566161871,0.2,0.08126366138458252,,
,,15.0,,,1.4551142,286,,,,,,,214500,,,,1.45843919,,14475,,14,,,,,,,,,-0.04283132031559944,0.06578162175913652,-0.02919086010692021,8550,9.465625e-05,0.016066149,-0.8541868031024933,0.13293333399730425,0.2,0.03708779811859131,,
,,,,,1.4681774,,,,,,,,215000,,,,,,,,,,,,,,,,,-0.04376479238271713,0.05085602464775244,-0.02507745645141437,8580,9.463750000000002e-05,0.015105936,-0.8376979569594065,0.17311111064627765,0.2,0.07211685180664062,1.6027196884155273,15.0
,,15.05,,,,287,,,,,,,215250,,,,1.4480695100000003,,14530,,14,,,,,,,,,,,,,,,,,,,,
,,15.05,,,1.3964665,288,,,,,,,216000,,,,1.3928875500000002,,14580,,14,,,,,,,,,-0.04838626831769943,0.05237938476105531,-0.027539054397017596,8610,9.461875e-05,0.015271448,-0.8546579202016195,0.14191111139177034,0.2,0.15993636846542358,,
