sleeper_id,injury_notes,oddsjam_id,search_last_name,college,team_abbr,birth_state,yahoo_id,search_first_name,pandascore_id,years_exp,fantasy_positions,injury_status,active,team,competitions,high_school,number,birth_city,search_full_name,last_name,birth_country,practice_description,depth_chart_order,fantasy_data_id,status,injury_start_date,news_updated,age,search_rank,practice_participation,opta_id,full_name,swish_id,birth_date,rotowire_id,weight,height,stats_id,espn_id,metadata,player_id,first_name,sport,injury_body_part,position,gsis_id,sportradar_id,hashtag,depth_chart_position,rotoworld_id,Player Id,positional_rank,adp,adp_date,rank_int
7547,,D8CD5325EF95,stbrown,USC,,,,amonra,,3.0,['WR'],,True,DET,[],Mater Dei (CA),14.0,,amonrastbrown,St. Brown,,,1.0,,Active,,1717101905456.0,24.0,7.0,,,Amon-Ra St. Brown,1127106.0,1999-10-24,15332.0,202,72,,,"{'channel_id': '1113708810284855296', 'rookie_year': '2021'}",7547,Amon-Ra,nfl,,WR,,26ef0447-29b8-4dd1-9831-dcbf8132bb74,#amonrastbrown-NFL-DET-14,LWR,,7547,WR4,7.7,"August 2, 2024",4.0
11900,,9B42A8BA6C8C,kibodi,Lafayette,,,,jacob,,0.0,['RB'],,True,NO,[],Christian Life Academy (LA),35.0,,jacobkibodi,Kibodi,,,,,Active,,1714344950401.0,25.0,9999999.0,,,Jacob Kibodi,1060861.0,1998-10-04,18101.0,225,73,,,"{'channel_id': '1113708682526355456', 'rookie_year': '2024'}",11900,Jacob,nfl,,RB,,228811b0-0575-11ef-8434-0f5c1f2e1cb4,#jacobkibodi-NFL-NO-35,RB,,,,,,
8413,,B10598F82D4A,oladokun,South Dakota State,,,,chris,,2.0,['QB'],,True,KC,[],Sickles (FL),13.0,,chrisoladokun,Oladokun,,,4.0,,Active,,1704767140800.0,26.0,560.0,,,Chris Oladokun,947634.0,1997-09-03,16291.0,213,73,,,"{'channel_id': '1113708749714911233', 'rookie_year': '2022'}",8413,Chris,nfl,,QB,,7078cdfc-032b-4f85-8b4b-720f926ba1cb,#chrisoladokun-NFL-KC-13,QB,,,,,,
11474,,853C0C896180,drummond,Eastern Michigan,,,,dylan,,1.0,['WR'],,True,ATL,[],Cuyahoga Heights (OH),15.0,,dylandrummond,Drummond,,,,,Active,,1715633448141.0,24.0,9999999.0,,,Dylan Drummond,1108534.0,2000-01-17,17626.0,186,72,,,"{'channel_id': '1113708864181661697', 'rookie_year': '2023'}",11474,Dylan,nfl,,WR,,e34c6990-f35c-11ed-ac5f-715e78829103,#dylandrummond-NFL-ATL-15,SWR,,,,,,
3504,,,scheu,Vanderbilt,,,29877.0,steven,,6.0,['TE'],,True,,[],Reitz Memorial (IN),81.0,,stevenscheu,Scheu,,,,18270.0,Active,,,29.0,9999999.0,,,Steven Scheu,,1992-07-07,11195.0,245,77,607423.0,2577793.0,{'channel_id': '1116852870096879616'},3504,Steven,nfl,,TE,,fa62cdd9-8047-4556-b2b7-c1b8dadb118a,#stevenscheu-NFL-FA-81,,,,,,,
1111,,,luck,Stanford,,,25711.0,andrew,,10.0,['QB'],,False,,[],Stratford (TX),0.0,,andrewluck,Luck,,,,14008.0,Injured Reserve,,1618344045094.0,32.0,9999999.0,,,Andrew Luck,,1989-09-12,7237.0,240,76,461175.0,14874.0,,1111,Andrew,nfl,,QB,00-0029668,e3181493-6a2a-4e95-aa6f-3fc1ddeb7512,#andrewluck-NFL-FA-0,,6439.0,,,,,
8928,,A6BA2FF913C8,baldwin,Michigan,,,,daylen,,2.0,['WR'],,True,,[],Mott (MI),84.0,,daylenbaldwin,Baldwin,,,,,Active,,1722815457182.0,24.0,404.0,,,Daylen Baldwin,1075002.0,1999-11-24,16169.0,212,74,,,"{'channel_id': '1113708863271497728', 'rookie_year': '2022'}",8928,Daylen,nfl,,WR,,bdfc7130-1351-11ed-9aaa-89106bfa2f85,#daylenbaldwin-NFL-FA-84,,,,,,,
8105,,,lenius,New Mexico,,,,brayden,,1.0,['TE'],,True,,[],Chaminade College Preparatory (CA),81.0,,braydenlenius,Lenius,,,,,Active,,1659040231348.0,25.0,342.0,,,Brayden Lenius,837814.0,1996-12-19,15840.0,220,77,,,"{'channel_id': '1116853467617427456', 'rookie_year': '2021'}",8105,Brayden,nfl,,TE,,d4993930-7259-11ec-80bb-7f28873a7ba2,#braydenlenius-NFL-FA-81,,,,,,,
5751,,,roberts,UCLA,,,31747.0,austin,,4.0,['TE'],,True,,[],Carmel,42.0,,austinroberts,Roberts,,,,20660.0,Active,,1557447911603.0,26.0,9999999.0,,,Austin Roberts,,1995-12-03,12583.0,230,74,840790.0,3134314.0,{'channel_id': '1116853157318623232'},5751,Austin,nfl,,TE,00-0034784,184a2ef6-ddec-41e4-8fc1-87ac713e8831,#austinroberts-NFL-FA-42,,,,,,,
7009,,0123C3FAE231,jackson,Syracuse,,,33253.0,trishton,,4.0,['WR'],,True,MIN,[],West Bloomfield (MI),8.0,,trishtonjackson,Jackson,,,7.0,21725.0,Active,,1704765039588.0,26.0,9999999.0,,,Trishton Jackson,943189.0,1998-03-09,14402.0,191,73,,4046715.0,"{'channel_id': '1113708711060205568', 'rookie_year': '2020'}",7009,Trishton,nfl,,WR,,9a2cd41e-a6e8-42d6-aad4-65c42939d733,#trishtonjackson-NFL-MIN-8,SWR,,,,,,
4409,,,price,Michigan State,,,30441.0,josiah,,5.0,['TE'],,True,,[],Eastern (IN),0.0,,josiahprice,Price,,,,19269.0,Active,,1552510855731.0,28.0,9999999.0,,,Josiah Price,,1993-07-19,12975.0,248,76,696179.0,2979554.0,{'channel_id': '1116852962719694848'},4409,Josiah,nfl,,TE,00-0033332,25aca9c3-55fb-4113-9367-f0877d6f5490,#josiahprice-NFL-FA-0,,,,,,,
3686,,,sommers,Wisconsin-Oshkosh,,,29921.0,joe,,0.0,['TE'],,False,,[],,40.0,,joesommers,Sommers,,,,18486.0,Inactive,,,25.0,9999999.0,,,Joe Sommers,,1993-03-03,11357.0,240,"6'3""",,3150065.0,,3686,Joe,nfl,,TE,,,#joesommers-NFL-FA-40,,,,,,,
6364,,,white,Ohio,,,32103.0,papi,,3.0,['WR'],,True,,[],Seminole,80.0,,papiwhite,White,,,,21255.0,Active,,1602033936172.0,25.0,9999999.0,,,Papi White,,1996-07-19,14006.0,168,69,837579.0,3126080.0,{'channel_id': '1116853238704898048'},6364,Papi,nfl,,WR, 00-0035376,f361ad80-a984-415a-a7af-12c231004b2d,#papiwhite-NFL-FA-80,,,,,,,
3622,,,frazier,Memphis,,,29618.0,mose,,6.0,['WR'],,False,,[],Whitehaven (TN),14.0,,mosefrazier,Frazier,,,,18409.0,Inactive,,1560380748838.0,28.0,9999999.0,,,Mose Frazier,,1993-08-30,11387.0,190,71,615295.0,2977874.0,,3622,Mose,nfl,,WR,00-0032488,dd2a688f-343d-4ea7-9508-4640cdbc1b1e,#mosefrazier-NFL-FA-14,,,,,,,
6059,,,fulgham,Old Dominion,,,32016.0,travis,,4.0,['WR'],,True,,[],Broad Run (VA),86.0,,travisfulgham,Fulgham,,,,20762.0,Active,,1663872951482.0,27.0,9999999.0,,,Travis Fulgham,839325.0,1995-09-13,13735.0,211,74,839325.0,3139522.0,{'channel_id': '1116853196078186496'},6059,Travis,nfl,,WR, 00-0035592,030f3ecf-f32f-497d-96a8-8f28d44fc311,#travisfulgham-NFL-FA-86,,,,,,,
941,,,ponder,Florida State,,,24799.0,christian,,9.0,['QB'],,False,,[],Colleyville Heritage (TX),15.0,,christianponder,Ponder,,,,13270.0,Inactive,,,32.0,9999999.0,,,Christian Ponder,,1988-02-25,7347.0,229,"6'2""",323467.0,13966.0,,941,Christian,nfl,,QB,,3467ae3e-4ddf-450d-8f36-b741ea3a2564,#christianponder-NFL-FA-15,,6433.0,,,,,
1935,,,mettenberger,Louisiana State,,,27706.0,zach,,6.0,['QB'],,False,,[],Oconee County (GA),18.0,,zachmettenberger,Mettenberger,,,,16175.0,Inactive,,,29.0,9999999.0,,,Zach Mettenberger,,1991-07-16,9217.0,224,"6'5""",495747.0,16814.0,,1935,Zach,nfl,,QB,,7e655b10-5853-479c-a6de-927c4323d186,#zachmettenberger-NFL-FA-18,,9379.0,,,,,
8828,,,young,Cincinnati,,,,michael,,2.0,['WR'],,True,,[],Destrehan (LA),0.0,,michaelyoung,Young,,,,,Active,,1668554755317.0,23.0,562.0,,,Michael Young,1066802.0,1999-02-11,16486.0,190,70,,,"{'channel_id': '1116853536148160512', 'years_exp_shift': '1'}",8828,Michael,nfl,,WR,,c12d47f0-d399-11ec-96a0-c3471a31202c,#michaelyoung-NFL-FA-0,,,,,,,
1299,,,miller,Mount Union,,,25125.0,kyle,,9.0,['TE'],,False,,[],Elida (OH),86.0,,kylemiller,Miller,,,,14768.0,Inactive,,,32.0,9999999.0,,,Kyle Miller,,1988-04-18,,262,"6'5""",580896.0,14289.0,,1299,Kyle,nfl,,TE,,d90415e0-9846-4c6e-99d5-4291dda7905f,#kylemiller-NFL-FA-86,,,,,,,
7176,,,repp,Utah State,,,33065.0,caleb,,2.0,['TE'],,True,,[],Los Osos (CA),0.0,,calebrepp,Repp,,,,22178.0,Active,,1596396917521.0,24.0,9999999.0,,,Caleb Repp,,1997-03-06,14978.0,225,77,,,{'channel_id': '1116853343939985408'},7176,Caleb,nfl,,TE,,bdffba96-cafa-40e2-91e8-bf2fe231669f,#calebrepp-NFL-FA-0,,,,,,,
83,,,hightower,Richmond,,,8926.0,tim,,12.0,['RB'],,False,,[],Episcopal (VA),22.0,,timhightower,Hightower,,,,2262.0,Inactive,,1528822201316.0,34.0,9999999.0,,,Tim Hightower,,1986-05-23,5785.0,220,"6'0""",262666.0,11383.0,,83,Tim,nfl,,RB,00-0026289,c1ffd69d-92d7-4e12-8fd3-db9977d6dcf4,#timhightower-NFL-FA-22,,4901.0,,,,,
2206,,,kilgore,Middle Tennessee State,,,,logan,,0.0,['QB'],,False,,[],,5.0,,logankilgore,Kilgore,,,,16579.0,Inactive,,,27.0,9999999.0,,,Logan Kilgore,,1990-05-24,,195,"6'2""",,,,2206,Logan,nfl,,QB,,e4160991-9923-4744-a87f-bd2ba6736e72,#logankilgore-NFL-FA-5,,,,,,,
500,,,cundiff,Drake,,,,billy,,18.0,['K'],,False,,[],Harlan Community (IA),8.0,,billycundiff,Cundiff,,,,10145.0,Inactive,,,40.0,9999999.0,,,Billy Cundiff,,1980-03-30,,212,"6'1""",,4245.0,,500,Billy,nfl,,K,,5fc8485a-e32a-451b-a16f-5d6a655b7e14,#billycundiff-NFL-FA-8,,,,,,,
321,,,simpson,Coastal Carolina,,,8823.0,jerome,,12.0,['WR'],,False,,[],Reidsville (NC),14.0,,jeromesimpson,Simpson,,,,7857.0,Inactive,,,34.0,9999999.0,,,Jerome Simpson,,1986-02-04,5683.0,190,"6'2""",268442.0,11280.0,,321,Jerome,nfl,,WR,,3fd6bc25-acc1-40c1-b813-610be538a736,#jeromesimpson-NFL-FA-14,,,,,,,
2024,,,west,Abilene Christian,,,28044.0,charcandrick,,8.0,['RB'],,False,,[],Springhill (LA),0.0,,charcandrickwest,West,,,,16307.0,Injured Reserve,,1567288806152.0,30.0,9999999.0,,,Charcandrick West,,1991-06-02,9891.0,205,70,752129.0,17284.0,,2024,Charcandrick,nfl,,RB,00-0030668,65f91b8b-6794-4273-bf42-4d00b5973ddd,#charcandrickwest-NFL-FA-0,,10006.0,,,,,
5291,,,luper,None,,,,jt,,0.0,['WR'],,False,,[],,2.0,,jtluper,Luper,,,,20374.0,Inactive,,,,9999999.0,,,J.t. Luper,,,,175,"5'9""",,4294247.0,{'override_active': 'false'},5291,J.t.,nfl,,WR,,,#jtluper-NFL-FA-2,,,,,,,
9481,,5D4E77A5CDBB,musgrave,Oregon State,,,,luke,,1.0,['TE'],,True,GB,[],Bend Senior (OR),88.0,,lukemusgrave,Musgrave,,,1.0,,Active,,1705969550854.0,23.0,133.0,,,Luke Musgrave,1179790.0,2000-09-02,16663.0,253,78,,,"{'channel_id': '1113708799316750336', 'rookie_year': '2023'}",9481,Luke,nfl,,TE,,77a4fb49-3c6c-4aa1-8a21-20956e2d2240,#lukemusgrave-NFL-GB-88,TE,,9481,TE18,136.4,"August 2, 2024",18.0
11213,,,mcdonald,Florida State,,,,camren,,1.0,['TE'],,True,,[],Long Beach Polytechnic (CA),45.0,,camrenmcdonald,McDonald,,,,,Active,,1693254649931.0,24.0,472.0,,,Camren McDonald,1126032.0,1999-05-30,16887.0,237,76,,,{'channel_id': '1116852664311742464'},11213,Camren,nfl,,TE,,da12d1b0-e908-11ed-8c2b-ff8c44261d7e,#camrenmcdonald-NFL-FA-45,,,,,,,
58,,,olsen,Miami,,,8285.0,greg,,14.0,['TE'],,False,,[],Wayne Hills (NJ),88.0,,gregolsen,Olsen,,,,1658.0,Injured Reserve,,1611516056530.0,36.0,302.0,,,Greg Olsen,,1985-03-11,5206.0,255,"6'5""",230925.0,10475.0,{'override_active': 'false'},58,Greg,nfl,,TE,00-0025418,587d0a98-7ec5-45a5-adba-8af26e8f256b,#gregolsen-NFL-FA-88,,4190.0,,,,,
5224,,,williams,Texas Christian,,,31465.0,taj,,4.0,['WR'],,True,,[],Lincoln,16.0,,tajwilliams,Williams,,,,20183.0,Active,,1534818323418.0,,9999999.0,,,Taj Williams,,,13137.0,193,76,913275.0,4038530.0,{'channel_id': '1116853073436737536'},5224,Taj,nfl,,WR,,b4a10866-f5e9-48ae-88d4-0d221591c144,#tajwilliams-NFL-FA-16,,,,,,,
4600,,,thomas,Connecticut,,,30775.0,noel,,5.0,['WR'],,True,,[],St. Luke's (CT),12.0,,noelthomas,Thomas,,,,19489.0,Active,,,27.0,9999999.0,,,Noel Thomas,,1994-09-18,11882.0,200,73,728452.0,3045194.0,{'channel_id': '1116852992977403904'},4600,Noel,nfl,,WR,,3c77bb81-2789-49de-8bcd-44a926d91f45,#noelthomas-NFL-FA-12,,,,,,,
5131,,,jackson,Northwestern,,,31221.0,justin,,5.0,['RB'],,True,,[],Glenbard North (IL),42.0,,justinjackson,Jackson,,,,20064.0,Active,,1691693422249.0,26.0,9999999.0,,,Justin Jackson,830844.0,1996-04-22,12724.0,199,72,830844.0,3116136.0,"{'channel_id': '1116853059171909632', 'injury_override_regular_2020_10': 'IR'}",5131,Justin,nfl,,RB,00-0034440,e6c3f896-0223-4fc2-be09-c959ea4a475c,#justinjackson-NFL-FA-42,,13350.0,,,,,
1636,,,gray,Minnesota,,,27213.0,marqueis,,7.0,['TE'],,False,,[],Ben Davis (IN),48.0,,marqueisgray,Gray,,,,15371.0,Inactive,,1599676507506.0,30.0,9999999.0,,,MarQueis Gray,,1989-11-07,8980.0,263,"6'4""",464295.0,16323.0,,1636,MarQueis,nfl,,TE,00-0029878,fda00e5c-b7df-487a-9a24-5e4087c575e1,#marqueisgray-NFL-FA-48,,,,,,,
11548,,,dykes,Richmond,,,,aaron,,1.0,['RB'],,True,,[],Hardin Valley Academy (TN),46.0,,aarondykes,Dykes,,,,,Active,,1693347010221.0,,297.0,,,Aaron Dykes,1112716.0,,17661.0,202,71,,,{'channel_id': '1116852702656069632'},11548,Aaron,nfl,,RB,,44cfee00-3d11-11ee-8dfa-e73a7adb44b8,#aarondykes-NFL-FA-46,,,,,,,
4326,,,howard,North Carolina,,,30526.0,bug,,5.0,['TE'],,True,,[],Wilcox County (GA),86.0,,bughoward,Howard,,,,19179.0,Inactive,,1661950556448.0,27.0,333.0,,,Bug Howard,728162.0,1994-11-28,11862.0,240,76,728162.0,3039720.0,{'channel_id': '1116852951810310144'},4326,Bug,nfl,,TE,00-0033261,dcf6b57b-6706-4d73-8242-2f71667be0e7,#bughoward-NFL-FA-86,,,,,,,
1123,,,hillman,San Diego State,,,25777.0,ronnie,,8.0,['RB'],,False,,[],La Habra (CA),34.0,,ronniehillman,Hillman,,,,14046.0,Inactive,,,29.0,9999999.0,,,Ronnie Hillman,,1991-09-14,8030.0,195,"5'10""",512366.0,14895.0,,1123,Ronnie,nfl,,RB,00-0029683,6e024d51-d5fb-40cc-8a07-495f81347ad1,#ronniehillman-NFL-FA-34,,7440.0,,,,,
7109,,,perry,Navy,,,32916.0,malcolm,,2.0,['WR'],,True,,[],Kenwood (TN),19.0,,malcolmperry,Perry,,,,21962.0,Active,,1658593523911.0,25.0,9999999.0,,,Malcolm Perry,924424.0,1997-04-19,14504.0,190,69,,4039436.0,{'channel_id': '1116853334251143168'},7109,Malcolm,nfl,,WR,,73236a66-ba10-44a6-b12f-2ca13cad33b4,#malcolmperry-NFL-FA-19,,,,,,,
2165,,,williams,Wagner,,,27893.0,dominique,,1.0,['RB'],,False,,[],,35.0,,dominiquewilliams,Williams,,,,16518.0,Inactive,,,29.0,9999999.0,,,Dominique Williams,,1989-05-14,9896.0,205,"5'9""",518637.0,17097.0,,2165,Dominique,nfl,,RB,,b154d934-f3f6-4d02-9d17-e2c968118ce1,#dominiquewilliams-NFL-FA-35,,,,,,,
12226,,8B69B03EDFC4,lingard,Akron,,,,lorenzo,,0.0,['RB'],,True,JAX,[],University (FL),35.0,,lorenzolingard,Lingard,,,,,Active,,1722788755567.0,25.0,9999999.0,,,Lorenzo Lingard,1106992.0,1999-05-29,18102.0,202,72,,,"{'channel_id': '1113708893562761216', 'rookie_year': '2024'}",12226,Lorenzo,nfl,,RB,,d8f665b0-07e0-11ef-a6e5-cf19e7fc44ea,#lorenzolingard-NFL-JAX-35,,,,,,,
8129,,277082F42068,pierce,Florida,,,,dameon,,2.0,['RB'],,True,HOU,[],Bainbridge (GA),31.0,,dameonpierce,Pierce,,,2.0,,Active,,1722553554798.0,24.0,184.0,,,Dameon Pierce,1108998.0,2000-02-19,15875.0,215,70,,,"{'channel_id': '1113708785089671168', 'rookie_year': '2022'}",8129,Dameon,nfl,,RB,,5d4ef6da-a6b5-4d9c-adc0-28dfdbe9315e,#dameonpierce-NFL-HOU-31,RB,,8129,RB58,183.5,"August 2, 2024",58.0
8434,,,invalid,,,,,player,,0.0,['TE'],,False,,[],,,,playerinvalid,Invalid,,,,,Inactive,,,,,,,Player Invalid,,,,,,,,,8434,Player,nfl,,TE,,,#playerinvalid-NFL-FA,,,,,,,
2803,,,marquez,Texas Tech,,,29001.0,bradley,,7.0,['WR'],,False,,[],Odessa (TX),12.0,,bradleymarquez,Marquez,,,,17271.0,Inactive,,1536709203653.0,29.0,9999999.0,,,Bradley Marquez,,1992-12-14,10689.0,205,71,605328.0,2577645.0,,2803,Bradley,nfl,,WR,00-0031818,fc75f3fc-9347-4f7c-a521-e67f3888eda5,#bradleymarquez-NFL-FA-12,,,,,,,
3467,,,bertolet,Texas A&M,,,29712.0,taylor,,7.0,['K'],,True,,[],Exeter Township (PA),12.0,,taylorbertolet,Bertolet,,,,18231.0,Inactive,,1674522320550.0,30.0,9999999.0,,,Taylor Bertolet,593584.0,1992-10-24,11568.0,188,69,593584.0,2578718.0,{'channel_id': '1116852866967928832'},3467,Taylor,nfl,,K,00-0032669,63e63ae6-5a88-4b04-a3a0-5e0cb0404f95,#taylorbertolet-NFL-FA-12,,11586.0,,,,,
2380,,,grayson,Colorado State,,,28463.0,garrett,,5.0,['QB'],,False,,[],Heritage (WA),9.0,,garrettgrayson,Grayson,,,,16836.0,Inactive,,1556838607384.0,29.0,9999999.0,,,Garrett Grayson,,1991-05-29,10175.0,220,"6'2""",541469.0,2575660.0,,2380,Garrett,nfl,,QB,00-0032148,5b64cbb5-0af6-4efc-a441-31c1f33d2eab,#garrettgrayson-NFL-FA-9,,10394.0,,,,,
3573,,,wilds,South Carolina,,,29661.0,brandon,,6.0,['RB'],,False,,[],Blythewood (SC),35.0,,brandonwilds,Wilds,,,,18349.0,Inactive,,1567195556672.0,28.0,9999999.0,,,Brandon Wilds,,1993-07-22,10898.0,220,72,604939.0,2577692.0,,3573,Brandon,nfl,,RB,00-0032593,abeef681-4be7-4ff3-9076-c72ec5a1b2e4,#brandonwilds-NFL-FA-35,,11682.0,,,,,
5272,,87151F702B55,joseph,Florida Atlantic,,,31538.0,greg,,6.0,['K'],,True,GB,[],American Heritage (FL),2.0,,gregjoseph,Joseph,,,2.0,20325.0,Active,,1722657937398.0,30.0,408.0,,,Greg Joseph,833701.0,1994-08-04,13266.0,206,72,833701.0,3975763.0,"{'channel_id': '1113708800407269376', 'rookie_year': '2018'}",5272,Greg,nfl,,K,00-0034450,a2aab80d-174c-4639-beac-e2b70bb3625f,#gregjoseph-NFL-GB-2,K,13705.0,,,,,
1699,,,tyms,Florida A&M,,,26266.0,brian,,4.0,['WR'],,False,,[],,81.0,,briantyms,Tyms,,,,15566.0,Inactive,,,29.0,9999999.0,,,Brian Tyms,,1989-02-21,8612.0,210,"6'3""",564249.0,15252.0,,1699,Brian,nfl,,WR,,c21c8077-cca7-421d-b5e3-fd8ae116cc46,#briantyms-NFL-FA-81,,,,,,,
8685,,,mitchell,Florida Atlantic,,,,john,,1.0,['TE'],,True,,[],Lawton Chiles (FL),0.0,,johnmitchell,Mitchell,,,,,Active,,1652627434414.0,24.0,9999999.0,,,John Mitchell,924997.0,1998-04-03,16434.0,235,76,,,"{'channel_id': '1116853514685906944', 'years_exp_shift': '1'}",8685,John,nfl,,TE,,09eae320-cda1-11ec-b94f-57e6927758e6,#johnmitchell-NFL-FA-0,,,,,,,
802,,,devlin,Delaware,,,25323.0,pat,,9.0,['QB'],,False,,[],East (PA),3.0,,patdevlin,Devlin,,,,12752.0,Inactive,,,32.0,9999999.0,,,Pat Devlin,,1988-04-12,7356.0,225,"6'3""",,14240.0,,802,Pat,nfl,,QB,,5f6d1cf2-00ea-4316-81db-eb4651465f78,#patdevlin-NFL-FA-3,,,,,,,
8437,,,hennigan,Appalachian State,,,,thomas,,1.0,['WR'],,True,,[],Northwest Guilford (NC),89.0,,thomashennigan,Hennigan,,,,,Active,,1679433321840.0,24.0,9999999.0,,,Thomas Hennigan,975342.0,1998-08-18,16301.0,210,73,,,"{'channel_id': '1116853489432002560', 'source_id': 'b04f4b6f-70a1-419a-8ec4-f900a76e03c6'}",8437,Thomas,nfl,,WR,,061ca100-c957-11ec-b1d2-d334745b4f4f,#thomashennigan-NFL-FA-89,,,,,,,
6595,,,hodges,Samford,,,32581.0,devlin,,3.0,['QB'],,True,,[],Mortimer-Jordan (AL),0.0,,devlinhodges,Hodges,,,,21562.0,Active,,1650857451003.0,25.0,576.0,,,Devlin Hodges,,1996-04-12,13566.0,210,73,837040.0,3127051.0,"{'channel_id': '1116853277229580288', 'injury_override_regular_2020_5': 'Active'}",6595,Devlin,nfl,,QB, 00-0035577,a577ef90-17c3-4dbf-b6b8-e054f21a778d,#devlinhodges-NFL-FA-0,,14775.0,,,,,
8173,,,white,South Carolina,,,,zaquandre,,1.0,['RB'],,True,,[],North Fort Myers (FL),0.0,,zaquandrewhite,White,,,,,Active,,1666041635061.0,24.0,9999999.0,,,ZaQuandre White,1058764.0,1998-12-21,15801.0,215,73,,,"{'channel_id': '1116853470729601024', 'source_id': '2e0fc324-487e-4e49-a8f7-d3fe4dc2b24b'}",8173,ZaQuandre,nfl,,RB,,434b6750-d3b1-11ec-96a0-c3471a31202c,#zaquandrewhite-NFL-FA-0,,,,,,,
8243,,,torrey,North Texas,,,,deandre,,1.0,['RB'],,True,,[],Gautier (MS),0.0,,deandretorrey,Torrey,,,,,Active,,1661288732015.0,24.0,9999999.0,,,DeAndre Torrey,1109345.0,1998-12-23,16643.0,199,67,,,"{'channel_id': '1116853478375817216', 'source_id': '246efa78-b987-4e61-96e2-0b2442c1351f', 'years_exp_shift': '1'}",8243,DeAndre,nfl,,RB,,79f100f0-18dd-11ed-a8b7-1d7ae4590500,#deandretorrey-NFL-FA-0,,,,,,,
11581,,BB0614A43AA9,lloyd,USC,,,,marshawn,,0.0,['RB'],,True,GB,[],DeMatha Catholic (MD),32.0,,marshawnlloyd,Lloyd,,,2.0,,Active,,1722611121273.0,23.0,144.0,,,MarShawn Lloyd,1213414.0,2001-01-05,17795.0,220,69,,,"{'channel_id': '1113708799459356672', 'rookie_year': '2024'}",11581,MarShawn,nfl,,RB,,7b8967bc-a3a5-4aa4-bd1f-2846663ca831,#marshawnlloyd-NFL-GB-32,RB,,11581,RB42,143.5,"August 2, 2024",42.0
8237,,,invalid,,,,,player,,0.0,['RB'],,False,,[],,,,playerinvalid,Invalid,,,,,Inactive,,,,,,,Player Invalid,,,,,,,,,8237,Player,nfl,,RB,,,#playerinvalid-NFL-FA,,,,,,,
1827,,,lynch,Georgia,,,27683.0,arthur,,1.0,['TE'],,False,,[],,49.0,,arthurlynch,Lynch,,,,16022.0,Inactive,,,28.0,9999999.0,,,Arthur Lynch,,1990-06-17,9554.0,258,"6'5""",512120.0,16844.0,,1827,Arthur,nfl,,TE,,d0f4d73c-8b50-4087-b66c-313b23f15a02,#arthurlynch-NFL-FA-49,,,,,,,
559,,,tebow,Florida,,,24000.0,tim,,12.0,['TE'],,True,,[],Nease (FL),0.0,,timtebow,Tebow,,,,11196.0,Inactive,,1629216944801.0,34.0,9999999.0,,,Tim Tebow,,1987-08-14,6463.0,236,75,323152.0,13200.0,"{'channel_id': '1116853127895580672', 'override_active': 'true'}",559,Tim,nfl,,TE,,908ea628-c150-449c-97b4-06c5d78cae3e,#timtebow-NFL-FA-0,,,,,,,
7074,,,hines,Duquesne,,,,aj,,0.0,['RB'],NA,False,,[],,,,ajhines,Hines,,,,22118.0,Inactive,,,,9999999.0,,,A.J. Hines,,,,237,"5'11""",,,{'override_active': 'false'},7074,A.J.,nfl,,RB,,,#ajhines-NFL-FA,,,,,,,
5754,,,graham,Yale,,,31749.0,jaeden,,4.0,['TE'],Questionable,True,,[],Cherry Creek (CO),46.0,,jaedengraham,Graham,,,,20662.0,Inactive,,1662176716765.0,27.0,9999999.0,,,Jaeden Graham,832316.0,1995-10-10,13356.0,250,76,832316.0,3118954.0,{'channel_id': '1116853157746442240'},5754,Jaeden,nfl,Undisclosed,TE,00-0034788,97e65d1d-c738-4812-840e-030f0242bc29,#jaedengraham-NFL-FA-46,,,,,,,
8201,,,coan,Notre Dame,,,,jack,,1.0,['QB'],,True,,[],Sayville (NY),0.0,,jackcoan,Coan,,,,,Active,,1661793046960.0,24.0,416.0,,,Jack Coan,976563.0,1998-12-09,15968.0,223,75,,,"{'channel_id': '1116853474068267008', 'source_id': 'e5f44041-e070-477d-a7ce-a29ea15236e1', 'years_exp_shift': '1'}",8201,Jack,nfl,,QB,,4ca348c0-d395-11ec-96a0-c3471a31202c,#jackcoan-NFL-FA-0,,,,,,,
5032,,128C26CB554D,akins,UCF,,,31068.0,jordan,,6.0,['TE'],,True,CLE,[],Union Grove (GA),88.0,,jordanakins,Akins,,,2.0,19903.0,Active,,1705249843074.0,32.0,513.0,,,Jordan Akins,838396.0,1992-04-19,12568.0,245,76,838396.0,3128452.0,"{'channel_id': '1113708837124206592', 'rookie_year': '2018'}",5032,Jordan,nfl,,TE,00-0034364,0cb5a32a-a340-4671-ba2a-93f5fa6aee8d,#jordanakins-NFL-CLE-88,TE,,,,,,
4080,,11179EDFB137,jones,East Carolina,,,30150.0,zay,,7.0,['WR'],,True,ARI,[],Stephen F. Austin (TX),12.0,,zayjones,Jones,,,4.0,18926.0,Active,,1722009042301.0,29.0,242.0,,,Zay Jones,746491.0,1995-03-30,11751.0,200,74,746491.0,3059722.0,"{'channel_id': '1113708848159420416', 'rookie_year': '2017'}",4080,Zay,nfl,,WR,00-0033891,a28f7368-0306-4d20-855f-285a1a09c09c,#zayjones-NFL-ARI-12,SWR,12246.0,4080,,244.3,"August 2, 2024",
